scope,category,enum_type,member_name,display_name,is_vip,effect_id,resource_id,default_duration_ms
动态视觉效果,视频人物特效,VideoCharacterEffectType,气泡_I,气泡 I,False,1378604,6999560743653741087,
动态视觉效果,视频人物特效,VideoCharacterEffectType,气泡_II,气泡 II,False,1378603,6999560859986956813,
动态视觉效果,视频人物特效,VideoCharacterEffectType,气波,气波,False,1404693,7008459080452805133,
动态视觉效果,视频人物特效,VideoCharacterEffectType,氛围大头贴,氛围大头贴,False,32919263,7309480138486321715,
动态视觉效果,视频人物特效,VideoCharacterEffectType,沉沦,沉沦,False,1378579,7000286535568331294,
动态视觉效果,视频人物特效,VideoCharacterEffectType,流光描边,流光描边,False,6699941,7156203771352060424,
动态视觉效果,视频人物特效,VideoCharacterEffectType,流口水,流口水,False,1610044,7072912940101276196,
动态视觉效果,视频人物特效,VideoCharacterEffectType,漩涡,漩涡,False,1404726,7007639691797205511,
动态视觉效果,视频人物特效,VideoCharacterEffectType,潮流入侵,潮流入侵,False,1475552,7039588403897176583,
动态视觉效果,视频人物特效,VideoCharacterEffectType,潮酷女孩,潮酷女孩,False,1182282,6973998028587799076,
动态视觉效果,视频人物特效,VideoCharacterEffectType,潮酷男孩,潮酷男孩,False,1182268,6971317770835202574,
动态视觉效果,视频人物特效,VideoCharacterEffectType,激光几何,激光几何,False,1238146,6998130105188880909,
动态视觉效果,视频人物特效,VideoCharacterEffectType,火焰拖尾,火焰拖尾,False,1404704,7008060347789611551,
动态视觉效果,视频人物特效,VideoCharacterEffectType,火焰环绕,火焰环绕,False,1404737,7009186695157387784,
动态视觉效果,视频人物特效,VideoCharacterEffectType,火焰翅膀_I,火焰翅膀 I,False,1404738,7009186539762618910,
动态视觉效果,视频人物特效,VideoCharacterEffectType,火焰翅膀_II,火焰翅膀 II,False,1404728,7007998245511107108,
动态视觉效果,视频人物特效,VideoCharacterEffectType,灵机一动,灵机一动,False,1187978,6982806720867209765,
动态视觉效果,视频人物特效,VideoCharacterEffectType,灵魂出走,灵魂出走,False,1220234,6994263736991093278,
动态视觉效果,视频人物特效,VideoCharacterEffectType,爱心光波,爱心光波,False,1552114,7058944699737838116,
动态视觉效果,视频人物特效,VideoCharacterEffectType,爱心焰火,爱心焰火,False,1378601,6999550440639566350,
动态视觉效果,视频人物特效,VideoCharacterEffectType,狼人,狼人,False,5413619,7156899280374993416,
动态视觉效果,视频人物特效,VideoCharacterEffectType,猩猩脸,猩猩脸,False,3186064,7112786295771894285,
动态视觉效果,视频人物特效,VideoCharacterEffectType,猫耳女孩,猫耳女孩,False,1182272,6971317673699316261,
动态视觉效果,视频人物特效,VideoCharacterEffectType,电光描边,电光描边,False,6738041,7171723380003967496,
动态视觉效果,视频人物特效,VideoCharacterEffectType,电光放射,电光放射,False,1404739,7011414375130993188,
动态视觉效果,视频人物特效,VideoCharacterEffectType,电击,电击,False,1378602,6999560974638256671,
动态视觉效果,视频人物特效,VideoCharacterEffectType,电子屏故障,电子屏故障,False,1238119,6997976386413531661,
动态视觉效果,视频人物特效,VideoCharacterEffectType,真的会谢,真的会谢,False,7600931,7179493200904589881,
动态视觉效果,视频人物特效,VideoCharacterEffectType,真香,真香,False,1225627,6995535089975169549,
动态视觉效果,视频人物特效,VideoCharacterEffectType,破碎的心,破碎的心,False,1404734,7008077860397126158,
动态视觉效果,视频人物特效,VideoCharacterEffectType,神明少女,神明少女,False,1169466,6906817277316829703,
动态视觉效果,视频人物特效,VideoCharacterEffectType,科技氛围_I,科技氛围 I,False,1238115,6989160173826740767,
动态视觉效果,视频人物特效,VideoCharacterEffectType,科技氛围_III,科技氛围 III,False,1238118,6983927792010269214,
动态视觉效果,视频人物特效,VideoCharacterEffectType,秘密,秘密,False,1418782,7023684632591733284,
动态视觉效果,视频人物特效,VideoCharacterEffectType,箭头环绕,箭头环绕,False,1378553,6999943971162034702,
动态视觉效果,视频人物特效,VideoCharacterEffectType,粉色便便,粉色便便,False,1182271,6971317685216875044,
动态视觉效果,视频人物特效,VideoCharacterEffectType,背景拖影,背景拖影,False,1379270,7012512877038801415,
动态视觉效果,视频人物特效,VideoCharacterEffectType,背景氛围II,背景氛围II,False,1404727,7007713075486790152,
动态视觉效果,视频人物特效,VideoCharacterEffectType,脸红,脸红,False,1424210,7025808257306333732,
动态视觉效果,视频人物特效,VideoCharacterEffectType,脸绿了,脸绿了,False,1418056,7023661644853023263,
动态视觉效果,视频人物特效,VideoCharacterEffectType,脸部故障,脸部故障,False,19351944,7260774105073324602,
动态视觉效果,视频人物特效,VideoCharacterEffectType,舞者,舞者,False,1238134,6978809631678140935,
动态视觉效果,视频人物特效,VideoCharacterEffectType,舞者_II,舞者 II,False,1378611,7000629698401145352,
动态视觉效果,视频人物特效,VideoCharacterEffectType,萤火,萤火,False,1378556,6979415063106949639,
动态视觉效果,视频人物特效,VideoCharacterEffectType,虚拟人生_I,虚拟人生 I,False,1238100,6998017546452472351,
动态视觉效果,视频人物特效,VideoCharacterEffectType,虚拟人生_II,虚拟人生 II,False,1238101,6998017726589440519,
动态视觉效果,视频人物特效,VideoCharacterEffectType,衰,衰,False,1225628,6995855600764588557,
动态视觉效果,视频人物特效,VideoCharacterEffectType,视线遮挡,视线遮挡,False,1455754,7034507846305714696,
动态视觉效果,视频人物特效,VideoCharacterEffectType,赛博朋克_I,赛博朋克 I,False,1238114,6975112087659876895,
动态视觉效果,视频人物特效,VideoCharacterEffectType,赛博朋克_II,赛博朋克 II,False,1238113,6997261680803582494,
动态视觉效果,视频人物特效,VideoCharacterEffectType,赛博眼镜,赛博眼镜,False,1536126,7055586958050857503,
动态视觉效果,视频人物特效,VideoCharacterEffectType,轻金属,轻金属,False,1463702,7036946127320519182,
动态视觉效果,视频人物特效,VideoCharacterEffectType,运动轨迹,运动轨迹,False,74470467,7389547512987652658,
动态视觉效果,视频人物特效,VideoCharacterEffectType,迷茫,迷茫,False,1185225,6979931594408595975,
动态视觉效果,视频人物特效,VideoCharacterEffectType,闪影,闪影,False,1825212,7090458377901314568,
动态视觉效果,视频人物特效,VideoCharacterEffectType,闪烁,闪烁,False,1404733,7008060861528936991,
动态视觉效果,视频人物特效,VideoCharacterEffectType,闪电炸裂,闪电炸裂,False,1378606,6999539022812942884,
动态视觉效果,视频人物特效,VideoCharacterEffectType,阳光,阳光,False,1197948,6986176759725036039,
动态视觉效果,视频人物特效,VideoCharacterEffectType,阴云密布,阴云密布,False,1427592,7025527915320185375,
动态视觉效果,视频人物特效,VideoCharacterEffectType,阴暗面,阴暗面,False,1378620,7000679723906896397,
动态视觉效果,视频人物特效,VideoCharacterEffectType,难吃,难吃,False,1627088,7075326356585714207,
动态视觉效果,视频人物特效,VideoCharacterEffectType,难过,难过,False,1187975,6979931396827517477,
动态视觉效果,视频人物特效,VideoCharacterEffectType,雪花眼泪,雪花眼泪,False,7078531,7174694873897898553,
动态视觉效果,视频人物特效,VideoCharacterEffectType,霓虹特技,霓虹特技,False,74469969,7389546043534217778,
动态视觉效果,视频人物特效,VideoCharacterEffectType,音符拖尾,音符拖尾,False,1404706,7008458769675850248,
动态视觉效果,视频人物特效,VideoCharacterEffectType,音符拖尾_II,音符拖尾 II,False,1238188,7002176395312894494,
动态视觉效果,视频人物特效,VideoCharacterEffectType,飓风,飓风,False,1404694,7008458952451035678,
动态视觉效果,视频人物特效,VideoCharacterEffectType,飞翔的帽子,飞翔的帽子,False,1404708,6999892125697446414,
动态视觉效果,视频人物特效,VideoCharacterEffectType,鬼火,鬼火,False,1404696,7008470453366821389,
动态视觉效果,视频人物特效,VideoCharacterEffectType,黑人女孩,黑人女孩,False,1182265,6971317836648026661,
动态视觉效果,视频人物特效,VideoCharacterEffectType,黑人男生,黑人男生,False,1182264,6971317847318336031,
动态视觉效果,视频人物特效,VideoCharacterEffectType,鼻血,鼻血,False,5182539,7153900212623249950,
动态视觉效果,视频人物特效,VideoCharacterEffectType,_3D兔兔,3D兔兔,True,1924176,7098954198204551716,
动态视觉效果,视频人物特效,VideoCharacterEffectType,Love_u,Love u,True,1551894,7058892012358996510,
动态视觉效果,视频人物特效,VideoCharacterEffectType,X瞬移,X瞬移,True,20387617,7265629618424517157,
动态视觉效果,视频人物特效,VideoCharacterEffectType,分身_III,分身 III,True,23497249,7281245666309837349,
动态视觉效果,视频人物特效,VideoCharacterEffectType,分身ll,分身ll,True,10287363,7207269616299545149,
动态视觉效果,视频人物特效,VideoCharacterEffectType,发光分身,发光分身,True,13661053,7233250530292666939,
动态视觉效果,视频人物特效,VideoCharacterEffectType,变老_美颜,变老-美颜,True,12825757,7226689898118386237,
动态视觉效果,视频人物特效,VideoCharacterEffectType,可爱龙龙,可爱龙龙,True,41751981,7327508217590714931,
动态视觉效果,视频人物特效,VideoCharacterEffectType,吸血鬼,吸血鬼,True,5226581,7154356694376518158,
动态视觉效果,视频人物特效,VideoCharacterEffectType,哥特,哥特,True,5199947,7154061273838129672,
动态视觉效果,视频人物特效,VideoCharacterEffectType,嘻哈眼镜,嘻哈眼镜,True,1238128,6998017895024300557,
动态视觉效果,视频人物特效,VideoCharacterEffectType,天使,天使,True,5374123,7156481333189939720,
动态视觉效果,视频人物特效,VideoCharacterEffectType,天使翅膀,天使翅膀,True,1378600,6999514637767021070,
动态视觉效果,视频人物特效,VideoCharacterEffectType,奇行种,奇行种,True,6432361,7168749461206733342,
动态视觉效果,视频人物特效,VideoCharacterEffectType,局部模糊,局部模糊,True,1461580,7036282000780562981,
动态视觉效果,视频人物特效,VideoCharacterEffectType,幻彩流光,幻彩流光,True,30319544,7303422113812058633,
动态视觉效果,视频人物特效,VideoCharacterEffectType,幻影平移,幻影平移,True,19114588,7259667629357404730,
动态视觉效果,视频人物特效,VideoCharacterEffectType,彩虹流体,彩虹流体,True,21883974,7273753115604554295,
动态视觉效果,视频人物特效,VideoCharacterEffectType,彩虹边缘,彩虹边缘,True,31771661,7306769922535723558,
动态视觉效果,视频人物特效,VideoCharacterEffectType,影分身,影分身,True,31622417,7306822259186864691,
动态视觉效果,视频人物特效,VideoCharacterEffectType,恶魔之翼,恶魔之翼,True,1404730,7008049313305596446,
动态视觉效果,视频人物特效,VideoCharacterEffectType,情绪定格,情绪定格,True,28662656,7298250619167445531,
动态视觉效果,视频人物特效,VideoCharacterEffectType,我太可爱了,我太可爱了,True,4104909,7132773677086544398,
动态视觉效果,视频人物特效,VideoCharacterEffectType,我爱了,我爱了,True,9267743,7182098630935843385,
动态视觉效果,视频人物特效,VideoCharacterEffectType,我麻了,我麻了,True,1441766,7030722591358718494,
动态视觉效果,视频人物特效,VideoCharacterEffectType,手写描边,手写描边,True,2869818,7108559446065811998,
动态视觉效果,视频人物特效,VideoCharacterEffectType,捕梦,捕梦,True,1471454,7038866261677183524,
动态视觉效果,视频人物特效,VideoCharacterEffectType,撕纸拼贴,撕纸拼贴,True,80787899,7406207253583237682,
动态视觉效果,视频人物特效,VideoCharacterEffectType,旋转分身,旋转分身,True,19114658,7259667753731101244,
动态视觉效果,视频人物特效,VideoCharacterEffectType,无限穿越,无限穿越,True,27074734,7293870099738399269,
动态视觉效果,视频人物特效,VideoCharacterEffectType,有事吗,有事吗？,True,39451195,7322382230930592266,
动态视觉效果,视频人物特效,VideoCharacterEffectType,机械环绕_I,机械环绕 I,True,1238184,6986465789259813406,
动态视觉效果,视频人物特效,VideoCharacterEffectType,机械环绕_II,机械环绕 II,True,1238185,6997731822104744478,
动态视觉效果,视频人物特效,VideoCharacterEffectType,梦境,梦境,True,1478040,7039963252612141598,
动态视觉效果,视频人物特效,VideoCharacterEffectType,气炸了,气炸了,True,1426832,7026548629498237454,
动态视觉效果,视频人物特效,VideoCharacterEffectType,波点分身,波点分身,True,1826180,7086779590768595469,
动态视觉效果,视频人物特效,VideoCharacterEffectType,流体故障,流体故障,True,24949284,7287114240089920061,
动态视觉效果,视频人物特效,VideoCharacterEffectType,涂鸦鬼影,涂鸦鬼影,True,5185037,7153917024723276325,
动态视觉效果,视频人物特效,VideoCharacterEffectType,漩涡溶解,漩涡溶解,True,9583557,7201020527501120057,
动态视觉效果,视频人物特效,VideoCharacterEffectType,火焰图腾,火焰图腾,True,1404736,7009186785662079524,
动态视觉效果,视频人物特效,VideoCharacterEffectType,点赞,点赞,True,1609620,7072663671096218143,
动态视觉效果,视频人物特效,VideoCharacterEffectType,热力光谱_I,热力光谱 I,True,1451182,7033284501253919268,
动态视觉效果,视频人物特效,VideoCharacterEffectType,热力光谱_II,热力光谱 II,True,1451606,7033338062113346056,
动态视觉效果,视频人物特效,VideoCharacterEffectType,焰火,焰火,True,1404695,7008459945590919716,
动态视觉效果,视频人物特效,VideoCharacterEffectType,熬夜冠军,熬夜冠军,True,43238686,7330555999801053746,
动态视觉效果,视频人物特效,VideoCharacterEffectType,爱心,爱心,True,1587990,7068191600148484638,
动态视觉效果,视频人物特效,VideoCharacterEffectType,爱心发射,爱心发射,True,1551876,7057403623004705294,
动态视觉效果,视频人物特效,VideoCharacterEffectType,爱心泡泡,爱心泡泡,True,1551930,7055592805174874632,
动态视觉效果,视频人物特效,VideoCharacterEffectType,爱心眼,爱心眼,True,2491250,7104647986176594463,
动态视觉效果,视频人物特效,VideoCharacterEffectType,爱心美瞳,爱心美瞳,True,8950197,7194734371872444965,
动态视觉效果,视频人物特效,VideoCharacterEffectType,狱火,狱火,True,1404692,7007676026406834725,
动态视觉效果,视频人物特效,VideoCharacterEffectType,生气,生气,True,1588764,7068227476035473928,
动态视觉效果,视频人物特效,VideoCharacterEffectType,电光描边_II,电光描边 II,True,20444547,7265989852099777061,
动态视觉效果,视频人物特效,VideoCharacterEffectType,电光灼烧,电光灼烧,True,19106834,7259649795571061305,
动态视觉效果,视频人物特效,VideoCharacterEffectType,电光眼,电光眼,True,2724384,7106778883143242271,
动态视觉效果,视频人物特效,VideoCharacterEffectType,电光耳机,电光耳机,True,1238127,6998018067154342408,
动态视觉效果,视频人物特效,VideoCharacterEffectType,眼神光,眼神光,True,1793042,7091874262364983815,
动态视觉效果,视频人物特效,VideoCharacterEffectType,瞬移,瞬移,True,39618119,7322735107280736805,
动态视觉效果,视频人物特效,VideoCharacterEffectType,碎片分身,碎片分身,True,10339835,7207691092655870523,
动态视觉效果,视频人物特效,VideoCharacterEffectType,碎闪边缘,碎闪边缘,True,31771693,7306471467397419547,
动态视觉效果,视频人物特效,VideoCharacterEffectType,科技氛围_II,科技氛围 II,True,1238117,6982572496356643359,
动态视觉效果,视频人物特效,VideoCharacterEffectType,移形回位,移形回位,True,21811668,7270801008094089784,
动态视觉效果,视频人物特效,VideoCharacterEffectType,移形幻影_I,移形幻影 I,True,9583559,7201010922742092325,
动态视觉效果,视频人物特效,VideoCharacterEffectType,移形幻影_II,移形幻影 II,True,9010339,7194734891353772603,
动态视觉效果,视频人物特效,VideoCharacterEffectType,空气流体,空气流体,True,24123133,7283548311217246781,
动态视觉效果,视频人物特效,VideoCharacterEffectType,笑哭,笑哭,True,1606772,7072173200418804231,
动态视觉效果,视频人物特效,VideoCharacterEffectType,粒子弥散,粒子弥散,True,23970537,7283038170826936892,
动态视觉效果,视频人物特效,VideoCharacterEffectType,美味召唤,美味召唤,True,1612792,7073398095186235935,
动态视觉效果,视频人物特效,VideoCharacterEffectType,蝴蝶翅膀,蝴蝶翅膀,True,1378607,6999567409677865486,
动态视觉效果,视频人物特效,VideoCharacterEffectType,轮廓扫描,轮廓扫描,True,19351962,7260773990178755129,
动态视觉效果,视频人物特效,VideoCharacterEffectType,迷幻分身,迷幻分身,True,23303207,7280421849974968889,
动态视觉效果,视频人物特效,VideoCharacterEffectType,金币掉落,金币掉落,True,1543838,7021362776404660743,
动态视觉效果,视频人物特效,VideoCharacterEffectType,镭射眼_I,镭射眼 I,True,2724386,7106778448344912421,
动态视觉效果,视频人物特效,VideoCharacterEffectType,镭射眼_II,镭射眼 II,True,2724385,7106778621326397983,
动态视觉效果,视频人物特效,VideoCharacterEffectType,闪光放大,闪光放大,True,33838202,7304912977180758537,
动态视觉效果,视频人物特效,VideoCharacterEffectType,闪电,闪电,True,1711412,7088198349324554766,
动态视觉效果,视频人物特效,VideoCharacterEffectType,闪电环绕,闪电环绕,True,1238186,6998102186068546078,
动态视觉效果,视频人物特效,VideoCharacterEffectType,闪电眼,闪电眼,True,2722184,7106763566262260231,
动态视觉效果,视频人物特效,VideoCharacterEffectType,霓虹爱心,霓虹爱心,True,9221893,7194734553288675895,
动态视觉效果,视频人物特效,VideoCharacterEffectType,高光人物,高光人物,True,80107647,7406179353362436645,
动态视觉效果,视频人物特效,VideoCharacterEffectType,黑色眼泪,黑色眼泪,True,5208347,7154231632604434981,
动态视觉效果,文字入场动画,TextIntro,冲屏位移,冲屏位移,False,1643884,7078181271393800711,500.0
动态视觉效果,文字入场动画,TextIntro,卡拉OK,卡拉OK,False,1558840,6771294855785091588,500.0
动态视觉效果,文字入场动画,TextIntro,变色输入,变色输入,False,77035159,7397306443147252233,800.0
动态视觉效果,文字入场动画,TextIntro,右上弹入,右上弹入,False,1621978,7074854080388010532,500.0
动态视觉效果,文字入场动画,TextIntro,右下擦开,右下擦开,False,1715294,7088576340361744903,500.0
动态视觉效果,文字入场动画,TextIntro,向上擦除,向上擦除,False,1644272,6774625910067827212,500.0
动态视觉效果,文字入场动画,TextIntro,向上滑动,向上滑动,False,1644267,6763470111253729803,500.0
动态视觉效果,文字入场动画,TextIntro,向上翻转,向上翻转,False,8945307,7194703971498332727,500.0
动态视觉效果,文字入场动画,TextIntro,向上重叠,向上重叠,False,1639676,7077500533040222756,500.0
动态视觉效果,文字入场动画,TextIntro,向上露出,向上露出,False,5925717,7163514358935327268,500.0
动态视觉效果,文字入场动画,TextIntro,向下擦除,向下擦除,False,1644273,6774626192990409224,500.0
动态视觉效果,文字入场动画,TextIntro,向下滑动,向下滑动,False,1644268,6724921985282871816,500.0
动态视觉效果,文字入场动画,TextIntro,向下露出,向下露出,False,5925716,7163514502128865823,500.0
动态视觉效果,文字入场动画,TextIntro,向下飞入,向下飞入,False,1719670,7088942186561016356,500.0
动态视觉效果,文字入场动画,TextIntro,向右擦除,向右擦除,False,1644271,6771288500240126478,500.0
动态视觉效果,文字入场动画,TextIntro,向右滑动,向右滑动,False,1644266,6724920136056181256,500.0
动态视觉效果,文字入场动画,TextIntro,向右缓入,向右缓入,False,1488722,7043778124760224292,500.0
动态视觉效果,文字入场动画,TextIntro,向右集合,向右集合,False,1661186,7081206983461704199,500.0
动态视觉效果,文字入场动画,TextIntro,向右露出,向右露出,False,5925714,7163514730525495839,500.0
动态视觉效果,文字入场动画,TextIntro,向左擦除,向左擦除,False,1644270,6774626830038077960,500.0
动态视觉效果,文字入场动画,TextIntro,向左滑动,向左滑动,False,1644277,6763470195894784525,500.0
动态视觉效果,文字入场动画,TextIntro,向左露出,向左露出,False,5925715,7163514612690719269,500.0
动态视觉效果,文字入场动画,TextIntro,圆形扫描,圆形扫描,False,1644280,6840689010034086407,500.0
动态视觉效果,文字入场动画,TextIntro,复古打字机,复古打字机,False,17639720,7253888335163167291,800.0
动态视觉效果,文字入场动画,TextIntro,居中打字,居中打字,False,20303987,7265222187286532667,500.0
动态视觉效果,文字入场动画,TextIntro,左上弹入,左上弹入,False,1646760,7078586233030447629,500.0
动态视觉效果,文字入场动画,TextIntro,左移弹动,左移弹动,False,35176342,7313890082040058406,1000.0
动态视觉效果,文字入场动画,TextIntro,开幕,开幕,False,1644279,6835571502050447879,500.0
动态视觉效果,文字入场动画,TextIntro,弹入,弹入,False,1644313,6887482184844710413,500.0
动态视觉效果,文字入场动画,TextIntro,弹弓,弹弓,False,1644305,6862897343176380942,500.0
动态视觉效果,文字入场动画,TextIntro,弹性伸缩,弹性伸缩,False,1644311,6872642189260755463,500.0
动态视觉效果,文字入场动画,TextIntro,弹簧,弹簧,False,1644312,6884154692398486023,500.0
动态视觉效果,文字入场动画,TextIntro,彩色映射,彩色映射,False,1476514,7039655272222036516,500.0
动态视觉效果,文字入场动画,TextIntro,打字机_I,打字机 I,False,1644275,6724920249654710791,500.0
动态视觉效果,文字入场动画,TextIntro,打字机_II,打字机 II,False,1644276,6724920636403094028,500.0
动态视觉效果,文字入场动画,TextIntro,打字机_III,打字机 III,False,1644335,6724920521462387207,500.0
动态视觉效果,文字入场动画,TextIntro,打字机IV,打字机IV,False,14235879,7237409385092223525,2000.0
动态视觉效果,文字入场动画,TextIntro,扭曲模糊,扭曲模糊,False,1722114,7089261793406620197,500.0
动态视觉效果,文字入场动画,TextIntro,拖尾,拖尾,False,15259479,7244102915239973432,500.0
动态视觉效果,文字入场动画,TextIntro,收拢,收拢,False,1644261,6779879712261935619,500.0
动态视觉效果,文字入场动画,TextIntro,放大,放大,False,1644264,6724919499042066958,500.0
动态视觉效果,文字入场动画,TextIntro,故障打字机,故障打字机,False,1644308,6870061463243854350,500.0
动态视觉效果,文字入场动画,TextIntro,旋入,旋入,False,1644265,6763873859402732039,500.0
动态视觉效果,文字入场动画,TextIntro,日出,日出,False,1644269,6779084126457696776,500.0
动态视觉效果,文字入场动画,TextIntro,晕开,晕开,False,1714696,7088531060341871141,500.0
动态视觉效果,文字入场动画,TextIntro,模糊,模糊,False,1644338,6923094735116571150,500.0
动态视觉效果,文字入场动画,TextIntro,水墨晕开,水墨晕开,False,22734325,7278295995362841145,1200.0
动态视觉效果,文字入场动画,TextIntro,水平翻转,水平翻转,False,1644340,7051512227353858590,500.0
动态视觉效果,文字入场动画,TextIntro,波浪弹入,波浪弹入,False,1644316,6917178744775905806,500.0
动态视觉效果,文字入场动画,TextIntro,渐显,渐显,False,1644304,6724916044072227332,500.0
动态视觉效果,文字入场动画,TextIntro,溶解,溶解,False,1644310,6872642398095151629,500.0
动态视觉效果,文字入场动画,TextIntro,滑动上升,滑动上升,False,22226771,7275687883011265083,1500.0
动态视觉效果,文字入场动画,TextIntro,生长,生长,False,1644307,6869302248103481869,500.0
动态视觉效果,文字入场动画,TextIntro,甩出,甩出,False,15261071,7244102679851438650,900.0
动态视觉效果,文字入场动画,TextIntro,站起,站起,False,20324364,7265288917279052344,800.0
动态视觉效果,文字入场动画,TextIntro,缩小,缩小,False,1644263,6724921217721045515,500.0
动态视觉效果,文字入场动画,TextIntro,缩小_II,缩小 II,False,1644341,7041836555903701540,500.0
动态视觉效果,文字入场动画,TextIntro,羽化向右擦开,羽化向右擦开,False,1644314,6897084405781631496,500.0
动态视觉效果,文字入场动画,TextIntro,羽化向左擦开,羽化向左擦开,False,1644315,6897084292908716557,500.0
动态视觉效果,文字入场动画,TextIntro,翻动,翻动,False,32283659,7308278898330964489,1000.0
动态视觉效果,文字入场动画,TextIntro,轻微放大,轻微放大,False,1644262,6763469998330483213,500.0
动态视觉效果,文字入场动画,TextIntro,逐字旋转,逐字旋转,False,3114660,7111643562676064805,500.0
动态视觉效果,文字入场动画,TextIntro,逐字显影,逐字显影,False,1644339,7038882772450021896,500.0
动态视觉效果,文字入场动画,TextIntro,逐字翻转,逐字翻转,False,3138860,7112241904216969765,500.0
动态视觉效果,文字入场动画,TextIntro,闪动,闪动,False,1644322,7035902226602136071,500.0
动态视觉效果,文字入场动画,TextIntro,随机弹跳,随机弹跳,False,1644321,7021831463867781662,500.0
动态视觉效果,文字入场动画,TextIntro,随机飞入,随机飞入,False,1644309,6872642542765085191,500.0
动态视觉效果,文字入场动画,TextIntro,乱码故障,乱码故障,True,40877554,7325648367747338802,1000.0
动态视觉效果,文字入场动画,TextIntro,二段缩放,二段缩放,True,14394713,7238519092997526074,900.0
动态视觉效果,文字入场动画,TextIntro,便利贴,便利贴,True,31819229,7307207886843679283,800.0
动态视觉效果,文字入场动画,TextIntro,倒数,倒数,True,35401566,7314303157360661018,1800.0
动态视觉效果,文字入场动画,TextIntro,兔子弹跳,兔子弹跳,True,8398145,7187785892382118461,500.0
动态视觉效果,文字入场动画,TextIntro,冰雪飘动,冰雪飘动,True,35395178,7314291622525538843,1500.0
动态视觉效果,文字入场动画,TextIntro,发光模糊,发光模糊,True,1644342,7054482687297327630,500.0
动态视觉效果,文字入场动画,TextIntro,发光闪入,发光闪入,True,32278776,7308272157442707978,1800.0
动态视觉效果,文字入场动画,TextIntro,叠影并入,叠影并入,True,19101418,7259634012774208059,1000.0
动态视觉效果,文字入场动画,TextIntro,向上弹入,向上弹入,True,3704299,7123116334677758501,500.0
动态视觉效果,文字入场动画,TextIntro,向下溶解,向下溶解,True,1644318,7028458557058060831,500.0
动态视觉效果,文字入场动画,TextIntro,向右模糊_II,向右模糊 II,True,17830700,7254503374622560828,500.0
动态视觉效果,文字入场动画,TextIntro,向左模糊,向左模糊,True,3147126,7112368349257929230,500.0
动态视觉效果,文字入场动画,TextIntro,吸入,吸入,True,3576973,7120438380453696031,300.0
动态视觉效果,文字入场动画,TextIntro,呐喊声波,呐喊声波,True,9432429,7199943069385364005,500.0
动态视觉效果,文字入场动画,TextIntro,喷绘,喷绘,True,3563651,7120131223036367367,500.0
动态视觉效果,文字入场动画,TextIntro,圆柱体滚动,圆柱体滚动,True,7548913,7179035729043919397,1200.0
动态视觉效果,文字入场动画,TextIntro,圣诞帽弹跳,圣诞帽弹跳,True,6492065,7169419861158793759,500.0
动态视觉效果,文字入场动画,TextIntro,圣诞树弹跳II,圣诞树弹跳II,True,7080877,7174706243267727930,500.0
动态视觉效果,文字入场动画,TextIntro,弹入跳动,弹入跳动,True,8058189,7184797276181631546,500.0
动态视觉效果,文字入场动画,TextIntro,弹性伸缩_II,弹性伸缩 II,True,32279178,7308272646913790490,500.0
动态视觉效果,文字入场动画,TextIntro,心动瞬间,心动瞬间,True,44271866,7332519885999706663,1650.0
动态视觉效果,文字入场动画,TextIntro,慢速放大,慢速放大,True,10063675,7205177922280231479,60000.0
动态视觉效果,文字入场动画,TextIntro,打字光标,打字光标,True,14235878,7237411357514011192,2000.0
动态视觉效果,文字入场动画,TextIntro,抖动甩入,抖动甩入,True,29825712,7301945752278798885,500.0
动态视觉效果,文字入场动画,TextIntro,折叠,折叠,True,3779439,7125298122011447816,500.0
动态视觉效果,文字入场动画,TextIntro,描边填充,描边填充,True,32278219,7308269965453300262,900.0
动态视觉效果,文字入场动画,TextIntro,放大震动,放大震动,True,20801300,7267849370727354936,500.0
动态视觉效果,文字入场动画,TextIntro,故障闪动,故障闪动,True,15261571,7244101806710592057,2000.0
动态视觉效果,文字入场动画,TextIntro,新年打字机,新年打字机,True,21711818,7272754730684650045,1000.0
动态视觉效果,文字入场动画,TextIntro,旋转缩放,旋转缩放,True,15140845,7243633588493619773,1600.0
动态视觉效果,文字入场动画,TextIntro,旋转飞入,旋转飞入,True,1644274,6775803763652301326,500.0
动态视觉效果,文字入场动画,TextIntro,星光闪闪,星光闪闪,True,32665781,7309036302962266675,1500.0
动态视觉效果,文字入场动画,TextIntro,星光闪闪_II,星光闪闪 II,True,38428077,7319873264375829001,1000.0
动态视觉效果,文字入场动画,TextIntro,星星弹跳,星星弹跳,True,31799385,7307189517562155547,1100.0
动态视觉效果,文字入场动画,TextIntro,模糊发光,模糊发光,True,29690460,7301535952101446170,1800.0
动态视觉效果,文字入场动画,TextIntro,模糊滚动,模糊滚动,True,20154968,7264501462187643450,800.0
动态视觉效果,文字入场动画,TextIntro,模糊缩小,模糊缩小,True,27144470,7294147761765618186,1500.0
动态视觉效果,文字入场动画,TextIntro,汇聚,汇聚,True,5529369,6986931575199896094,500.0
动态视觉效果,文字入场动画,TextIntro,波浪弹跳,波浪弹跳,True,37303562,7317536986691015218,1000.0
动态视觉效果,文字入场动画,TextIntro,流光扩散,流光扩散,True,35505526,7314566361642963493,2000.0
动态视觉效果,文字入场动画,TextIntro,滚入,滚入,True,1644320,7026674824537707038,500.0
